class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
G,0.115555853,0.819873989,2.90E-07,0,0.338189542,0.744957089,0.014419774,0,0.49711597,0.630100012,-0.024787981,0,0.633869886,0.588384867,-0.086389713,0,0.770055175,0.574098587,-0.15073888,0,0.453205913,0.209125817,-0.012669417,0,0.650805175,0.197236151,-0.086979806,0,0.781234145,0.185793698,-0.139046729,0,0.891037464,0.174287558,-0.175861269,0,0.379436553,0.20094502,-0.07076624,0,0.605322897,0.406807661,-0.168872669,0,0.53379494,0.574562311,-0.18877019,0,0.451294333,0.601082027,-0.187678367,0,0.312728733,0.274017662,-0.132273719,0,0.523786306,0.496914864,-0.22256434,0,0.442682475,0.638528943,-0.195384651,0,0.363426149,0.639168859,-0.160702825,0,0.253594041,0.388661146,-0.195005417,0,0.425723016,0.539886951,-0.247191772,0,0.380751491,0.645730436,-0.218278423,0,0.3119663,0.644825339,-0.186521381,0
G,0.11159566,0.817835152,3.05E-07,0,0.332476199,0.743017435,0.011187094,0,0.491849899,0.628438652,-0.029192908,0,0.629164934,0.587492704,-0.090988629,0,0.766587019,0.572116554,-0.155295342,0,0.454056472,0.207221031,-0.01548015,0,0.652721941,0.198117942,-0.09122812,0,0.783240676,0.187572658,-0.144058213,0,0.893604159,0.176211894,-0.180784017,0,0.379742384,0.199576706,-0.07216686,0,0.607940197,0.403900295,-0.173859507,0,0.532916665,0.577470958,-0.193937033,0,0.448231488,0.611890316,-0.190732449,0,0.31266278,0.273393244,-0.132525951,0,0.52347666,0.495634675,-0.225282624,0,0.440953135,0.641174674,-0.197985023,0,0.361303478,0.647703886,-0.161228716,0,0.252906799,0.388785779,-0.194290727,0,0.424639225,0.541545749,-0.247151479,0,0.376923889,0.650584817,-0.21770218,0,0.307581723,0.653324723,-0.184463173,0
G,0.121953309,0.822795153,3.19E-07,0,0.336042583,0.747275054,0.006516747,0,0.494024128,0.629354119,-0.034848154,0,0.630369127,0.585592866,-0.096222147,0,0.766992569,0.569434941,-0.160017103,0,0.450605512,0.204692811,-0.020655984,0,0.65229404,0.201795548,-0.0959213,0,0.781308174,0.192058772,-0.14866589,0,0.890116811,0.178012758,-0.185619116,0,0.375386596,0.1979312,-0.074424885,0,0.605828583,0.401461989,-0.175006166,0,0.533384383,0.568680108,-0.195919722,0,0.448653162,0.595089316,-0.194143668,0,0.307878584,0.271507591,-0.131628975,0,0.521122932,0.490195811,-0.222902566,0,0.442284405,0.629425943,-0.195558518,0,0.363871574,0.628005743,-0.1596369,0,0.247755572,0.385148734,-0.190448403,0,0.421396315,0.533438444,-0.241851911,0,0.376888871,0.640717447,-0.211292997,0,0.307767123,0.640111625,-0.177802742,0
G,0.121300608,0.821318626,2.93E-07,0,0.341851026,0.741569996,0.010243598,0,0.498343855,0.628398597,-0.031672925,0,0.634987056,0.58268863,-0.094539769,0,0.771485806,0.564524531,-0.159973443,0,0.448247284,0.212372631,-0.022004953,0,0.644081175,0.204124033,-0.098855756,0,0.775122285,0.188091099,-0.153089464,0,0.885580897,0.172697067,-0.190799326,0,0.372161239,0.204971254,-0.078254253,0,0.597789526,0.410395294,-0.179336742,0,0.531122983,0.57889086,-0.199453548,0,0.449130893,0.614350736,-0.197113693,0,0.304516703,0.283512771,-0.137661591,0,0.517611921,0.509516299,-0.230884254,0,0.444242179,0.651109159,-0.20487912,0,0.366130441,0.660247207,-0.169435143,0,0.246508375,0.404338807,-0.198489636,0,0.421340823,0.565651953,-0.252327114,0,0.383442581,0.674989283,-0.224497557,0,0.318130553,0.682628155,-0.192355037,0
G,0.124732316,0.818121493,3.20E-07,0,0.336504251,0.739759028,0.010250608,0,0.495545268,0.621830344,-0.030732134,0,0.635416508,0.576579154,-0.091808051,0,0.773439407,0.55508399,-0.155659705,0,0.448813707,0.217639148,-0.022822807,0,0.646080911,0.197533876,-0.09751866,0,0.777150989,0.180929422,-0.149530366,0,0.886900008,0.165523231,-0.185863182,0,0.371404678,0.214684337,-0.078304127,0,0.604958296,0.401813507,-0.176792994,0,0.537563205,0.568040073,-0.195776805,0,0.454577267,0.59919697,-0.193443939,0,0.303800702,0.291707993,-0.136830747,0,0.521835685,0.499220014,-0.227467775,0,0.446524978,0.637914717,-0.201944619,0,0.368267685,0.639427781,-0.168117344,0,0.246407434,0.408516347,-0.196416155,0,0.423346639,0.557089865,-0.248348579,0,0.382023424,0.663327157,-0.220677137,0,0.315402299,0.664450049,-0.189799502,0
G,0.123400211,0.819554925,3.24E-07,0,0.342347741,0.739894867,0.003937857,0,0.49962914,0.625688553,-0.039507028,0,0.638010085,0.580084503,-0.101845279,0,0.775800586,0.558541358,-0.166211754,0,0.449293941,0.218110815,-0.029479543,0,0.645672083,0.203303188,-0.107766189,0,0.779243708,0.183713853,-0.163475871,0,0.891211689,0.167878091,-0.202180788,0,0.372388542,0.214241445,-0.081656694,0,0.598251581,0.415436208,-0.182164043,0,0.532930791,0.57711345,-0.203212574,0,0.452259809,0.609768093,-0.202769965,0,0.30384779,0.295579284,-0.137214929,0,0.518381059,0.517137647,-0.229863048,0,0.443903834,0.65063715,-0.205773354,0,0.365883231,0.656097651,-0.172496349,0,0.244802922,0.417422026,-0.194715619,0,0.417298794,0.576592207,-0.249101073,0,0.377022028,0.67601794,-0.224084616,0,0.312001944,0.676657557,-0.194298878,0
G,0.116406113,0.825781822,1.76E-07,0,0.349704862,0.743181229,0.021142021,0,0.511406302,0.602866471,-0.009279105,0,0.646766782,0.524498403,-0.062613592,0,0.782226324,0.45596388,-0.118176244,0,0.443719387,0.210127532,0.004100929,0,0.644316435,0.191517264,-0.065331221,0,0.778884768,0.17176947,-0.114474207,0,0.889975607,0.157602042,-0.148523033,0,0.377974033,0.20269385,-0.055133514,0,0.620703459,0.405860543,-0.158156157,0,0.55141139,0.595976174,-0.177281097,0,0.467874467,0.656134486,-0.170698598,0,0.323497325,0.280537605,-0.118022546,0,0.559069753,0.489259094,-0.214480534,0,0.478794545,0.654781401,-0.185345381,0,0.397464007,0.696614027,-0.144303024,0,0.278291583,0.402995199,-0.181352109,0,0.470132828,0.546933711,-0.241209045,0,0.429687947,0.670779407,-0.214429453,0,0.364382058,0.702488482,-0.180153012,0
G,0.108041912,0.827843547,2.29E-07,0,0.342511088,0.738032341,0.01655264,0,0.504969418,0.594489217,-0.016191499,0,0.641233861,0.517712712,-0.070603579,0,0.778643131,0.452713311,-0.126655445,0,0.439062029,0.19758749,-0.00193852,0,0.646713138,0.179024786,-0.071087912,0,0.784982562,0.162809819,-0.119203143,0,0.899589241,0.149489492,-0.152680919,0,0.373128891,0.194211602,-0.058587238,0,0.618036628,0.392057568,-0.160576507,0,0.547111988,0.583161473,-0.179794431,0,0.463082314,0.641129255,-0.174008206,0,0.318270266,0.275047153,-0.118945822,0,0.555820227,0.481809437,-0.21558544,0,0.473932356,0.644990385,-0.189439327,0,0.390860409,0.682376206,-0.150598496,0,0.274316192,0.400375843,-0.179856017,0,0.46924445,0.538645208,-0.240357652,0,0.433396816,0.664198399,-0.215970173,0,0.370178223,0.698956311,-0.183525771,0
G,0.103997856,0.84071523,1.53E-07,0,0.341262698,0.745186925,0.02321811,0,0.500670493,0.601886749,-0.007534885,0,0.633862257,0.520420969,-0.062202688,0,0.768593788,0.450331479,-0.11858806,0,0.442891926,0.200342983,0.005193369,0,0.651572585,0.179418832,-0.063176177,0,0.788304448,0.162558168,-0.109708622,0,0.901312292,0.154454142,-0.141358986,0,0.376347929,0.199454129,-0.05394445,0,0.616525769,0.403207719,-0.152058452,0,0.548584759,0.591633737,-0.168241262,0,0.470466644,0.652206421,-0.161392644,0,0.320650518,0.280757725,-0.116627872,0,0.553826928,0.491978616,-0.209230915,0,0.47520265,0.656359076,-0.17987965,0,0.397490889,0.69999969,-0.139863789,0,0.27612403,0.404844344,-0.179709151,0,0.469251484,0.55080688,-0.235500887,0,0.431237608,0.675343633,-0.207987085,0,0.36965701,0.709463239,-0.174009547,0
G,0.106709123,0.843466341,1.22E-07,0,0.341943473,0.751371741,0.022516521,0,0.500685513,0.60518378,-0.008496878,0,0.633838594,0.524452209,-0.063248523,0,0.770468295,0.454958707,-0.119801641,0,0.441522449,0.201046348,0.003822946,0,0.648681939,0.186851919,-0.064806521,0,0.782002985,0.169464558,-0.112080105,0,0.894038975,0.155540884,-0.145114169,0,0.376158535,0.198190123,-0.055723935,0,0.614658475,0.401399136,-0.1549633,0,0.546562493,0.588462949,-0.172851101,0,0.468569875,0.644373655,-0.167742863,0,0.320474863,0.277897775,-0.118696757,0,0.553408027,0.485406339,-0.21184063,0,0.474083424,0.647022665,-0.182425588,0,0.395565242,0.684505939,-0.143094063,0,0.274212182,0.400970161,-0.182049334,0,0.467579693,0.543192089,-0.238575295,0,0.427717716,0.666862965,-0.210819259,0,0.362158239,0.69686687,-0.177302897,0
G,0.105402261,0.834134936,1.39E-07,0,0.34235847,0.743504286,0.024688978,0,0.502917171,0.60077405,-0.006235139,0,0.636771441,0.524101973,-0.061299331,0,0.771957576,0.458126426,-0.118423574,0,0.441183209,0.201467991,0.002274663,0,0.64689374,0.183852732,-0.066465378,0,0.782664061,0.16820401,-0.114050917,0,0.895987868,0.158628434,-0.147143051,0,0.374068826,0.1997509,-0.058429081,0,0.611770511,0.405108005,-0.157472014,0,0.544224679,0.593883216,-0.174963638,0,0.466063559,0.652350008,-0.169851542,0,0.317205012,0.282117933,-0.12227235,0,0.552007794,0.490194649,-0.215912849,0,0.473969042,0.653342664,-0.187082052,0,0.394974411,0.694271266,-0.148051664,0,0.271168709,0.407569289,-0.18617171,0,0.466110915,0.548115253,-0.243896782,0,0.430017203,0.67124486,-0.217027098,0,0.367152244,0.704203665,-0.18387793,0
G,0.10457474,0.833362043,1.59E-07,0,0.339256108,0.744556069,0.020593291,0,0.501125038,0.598758638,-0.011060307,0,0.636187196,0.519088268,-0.065427639,0,0.77258122,0.449466437,-0.121341355,0,0.443830431,0.197102159,0.000269726,0,0.650158405,0.178359747,-0.068081573,0,0.786832452,0.162023455,-0.115663558,0,0.899985909,0.151251525,-0.148763716,0,0.377198964,0.19380331,-0.057676572,0,0.612586975,0.400289357,-0.156727597,0,0.543044209,0.589233875,-0.174823582,0,0.462656647,0.646626353,-0.169881552,0,0.32063508,0.275134444,-0.118945025,0,0.552039146,0.485079914,-0.212042123,0,0.47310555,0.645977616,-0.183883339,0,0.39329055,0.683802009,-0.145487085,0,0.274380028,0.399929464,-0.18055813,0,0.466804832,0.544795394,-0.237645611,0,0.430089593,0.66908735,-0.211097836,0,0.367564738,0.70122838,-0.178223893,0
G,0.103049368,0.840340018,1.58E-07,0,0.338414907,0.746889234,0.023898143,0,0.496964812,0.604610085,-0.007048675,0,0.629919708,0.52641201,-0.06239374,0,0.764567733,0.455787867,-0.119606435,0,0.438208848,0.201073557,0.005638004,0,0.648187757,0.183564395,-0.064369105,0,0.785290241,0.166963547,-0.112136677,0,0.899111331,0.157753795,-0.144436374,0,0.372853935,0.200641841,-0.055023409,0,0.612539828,0.406471133,-0.155981332,0,0.542982578,0.596984744,-0.171977445,0,0.464002579,0.661411643,-0.163942128,0,0.318294942,0.282150805,-0.119525269,0,0.551661789,0.497196555,-0.212961659,0,0.472007185,0.663222075,-0.181027517,0,0.393857241,0.710278511,-0.138673246,0,0.274212271,0.406383961,-0.184668183,0,0.465983868,0.555354297,-0.240454003,0,0.425784409,0.681355894,-0.211182356,0,0.3637169,0.717541218,-0.175585806,0
G,0.105980724,0.838410318,1.35E-07,0,0.338838428,0.747865677,0.020210955,0,0.498658866,0.603426099,-0.011024339,0,0.630659282,0.524252713,-0.065123118,0,0.765899837,0.455936372,-0.120731495,0,0.441347808,0.198423564,-0.000527027,0,0.651295185,0.183961928,-0.067933761,0,0.786369681,0.168404162,-0.113152742,0,0.899038911,0.158260345,-0.144380674,0,0.375725061,0.196331918,-0.057436284,0,0.612569392,0.405936211,-0.154393241,0,0.542612851,0.590665936,-0.170237541,0,0.464581192,0.645396948,-0.164108589,0,0.320058763,0.277518213,-0.117675513,0,0.551368058,0.491409898,-0.209501281,0,0.47006321,0.650548279,-0.180718586,0,0.390907794,0.688352585,-0.141880438,0,0.274638236,0.402028531,-0.178319618,0,0.46660015,0.546370566,-0.234460786,0,0.426530659,0.667124271,-0.207974255,0,0.361588418,0.697493553,-0.175174609,0
G,0.104265273,0.834878802,1.24E-07,0,0.338778257,0.74501574,0.020984922,0,0.499106765,0.602014422,-0.010463948,0,0.632921934,0.523168683,-0.065101139,0,0.768139064,0.454562247,-0.121623598,0,0.442208946,0.196927905,0.000360526,0,0.651861906,0.182163179,-0.066946298,0,0.786897898,0.166190863,-0.112447694,0,0.899688244,0.156912893,-0.143691778,0,0.376401663,0.196636677,-0.057121757,0,0.610684872,0.406133771,-0.15425767,0,0.538426697,0.592846155,-0.169645593,0,0.459773362,0.651509941,-0.162776858,0,0.320623428,0.279046714,-0.117959313,0,0.551287472,0.492018729,-0.209642947,0,0.469403923,0.652956605,-0.179987639,0,0.390034229,0.694608867,-0.140211567,0,0.275127232,0.403673291,-0.17917563,0,0.466409355,0.548405051,-0.234784454,0,0.426712692,0.671875,-0.207213491,0,0.363577455,0.705907941,-0.173285306,0
G,0.106712937,0.8417027,1.58E-07,0,0.341582566,0.749961138,0.022064634,0,0.50139451,0.606235147,-0.009123137,0,0.633565307,0.525343716,-0.06392853,0,0.768402338,0.455677241,-0.120465979,0,0.445559025,0.199097395,0.003369926,0,0.653162956,0.181422114,-0.065367177,0,0.787948668,0.165259659,-0.112425238,0,0.899808466,0.156060129,-0.144536003,0,0.379428804,0.195562989,-0.05500786,0,0.61591053,0.400797218,-0.152836204,0,0.547685623,0.588753223,-0.169533864,0,0.469851255,0.647538424,-0.163441405,0,0.323607653,0.275125206,-0.116908945,0,0.554431975,0.485821784,-0.208717287,0,0.474984258,0.649088264,-0.178833693,0,0.396930099,0.69141376,-0.139027491,0,0.277666777,0.398731589,-0.179291755,0,0.468974948,0.545496643,-0.23438862,0,0.429204077,0.671428442,-0.206157744,0,0.365974307,0.705939054,-0.172046542,0
G,0.107866228,0.833709955,1.14E-07,0,0.339621931,0.741593599,0.025968371,0,0.49840638,0.601917624,-0.003943042,0,0.631540656,0.526949465,-0.058585718,0,0.766337276,0.46238625,-0.115610972,0,0.443631351,0.199614674,0.00607792,0,0.650835574,0.183131248,-0.062576436,0,0.787060022,0.170934528,-0.109130941,0,0.900536299,0.16565457,-0.140420273,0,0.378022373,0.196192265,-0.054143086,0,0.612688184,0.40948683,-0.151698023,0,0.542891562,0.599077702,-0.167099953,0,0.464835048,0.658882558,-0.159843102,0,0.322238088,0.275374472,-0.117687672,0,0.55157876,0.494015604,-0.210141912,0,0.47102198,0.658591986,-0.179638267,0,0.392347634,0.702448249,-0.138584882,0,0.276910186,0.397688061,-0.181303546,0,0.467296392,0.546087563,-0.236458704,0,0.429775864,0.672252417,-0.207237497,0,0.368420482,0.708276629,-0.171805888,0
G,0.094140977,0.838409066,1.32E-07,0,0.327573836,0.742534399,0.023029665,0,0.489399195,0.603931785,-0.007860361,0,0.621998608,0.526178896,-0.062197994,0,0.755505681,0.45127964,-0.118525751,0,0.441507488,0.194922626,0.001231755,0,0.652440786,0.173658013,-0.066708542,0,0.79006505,0.162458926,-0.112080947,0,0.904694021,0.157561898,-0.142426223,0,0.376483202,0.193549246,-0.056830022,0,0.611709952,0.400872618,-0.152566701,0,0.538724601,0.592721462,-0.167615414,0,0.45923987,0.653688431,-0.160416156,0,0.320655942,0.275532097,-0.117989227,0,0.548687756,0.492302895,-0.208209559,0,0.464716375,0.658232808,-0.178558916,0,0.384657502,0.702489436,-0.138538286,0,0.274785876,0.401445091,-0.179337248,0,0.462852567,0.549238622,-0.232770711,0,0.423961371,0.677206159,-0.204225436,0,0.363011003,0.714347959,-0.16947335,0
G,0.099927217,0.838524878,1.56E-07,0,0.334346473,0.745023847,0.025486471,0,0.491943061,0.605078042,-0.005617123,0,0.622599721,0.53004396,-0.061327755,0,0.756159186,0.463834852,-0.118795402,0,0.439967096,0.192512661,0.005019343,0,0.645025671,0.180481851,-0.065030515,0,0.780344903,0.168780088,-0.11174459,0,0.892608225,0.162444562,-0.142699867,0,0.374939919,0.191121697,-0.055445597,0,0.608722448,0.402097255,-0.153000966,0,0.540194154,0.593516052,-0.167126164,0,0.463906169,0.652461827,-0.158645719,0,0.319486529,0.271986425,-0.119420692,0,0.54754436,0.492790997,-0.209929377,0,0.468971997,0.657380283,-0.177059755,0,0.392220259,0.698833346,-0.134763911,0,0.273731649,0.397544086,-0.183798522,0,0.462164015,0.552925706,-0.235714436,0,0.424211949,0.678270876,-0.204590335,0,0.363088578,0.709827721,-0.168501347,0
G,0.105296075,0.833051443,1.52E-07,0,0.335610926,0.74633801,0.020444376,0,0.495808601,0.606225967,-0.011448636,0,0.626694858,0.530892193,-0.066063792,0,0.761329889,0.463715732,-0.122407913,0,0.443181485,0.192362517,-0.002882468,0,0.652344108,0.181369871,-0.071110256,0,0.787760615,0.169917643,-0.116790399,0,0.900922596,0.164788753,-0.147408396,0,0.378117383,0.190502465,-0.059388593,0,0.609792829,0.409566313,-0.156186536,0,0.538961709,0.598556876,-0.171134859,0,0.461134285,0.659638941,-0.163720086,0,0.322101414,0.273066908,-0.119055957,0,0.550855994,0.49361816,-0.21003972,0,0.471170753,0.657601833,-0.179849967,0,0.393570065,0.702894032,-0.139189765,0,0.275916338,0.400259346,-0.179020047,0,0.465669036,0.550114214,-0.233522668,0,0.428304821,0.676506281,-0.205052122,0,0.367159605,0.714066267,-0.170143172,0
G,0.107842416,0.83710289,1.31E-07,0,0.339229703,0.746423423,0.031949688,0,0.494930118,0.609924376,0.003232237,0,0.624080658,0.535633981,-0.051850151,0,0.75717473,0.466671705,-0.109374709,0,0.44225803,0.1989775,0.013078745,0,0.64914155,0.184739709,-0.056416608,0,0.783930898,0.173070639,-0.103966996,0,0.896682382,0.167190015,-0.136103973,0,0.378799528,0.195700705,-0.051803626,0,0.613404274,0.405664921,-0.149994969,0,0.543538332,0.59694773,-0.164526746,0,0.466230273,0.660688877,-0.156500816,0,0.324828207,0.275040865,-0.120213851,0,0.552224576,0.49588424,-0.210426748,0,0.469888747,0.66144073,-0.176319018,0,0.391659677,0.70514822,-0.133933529,0,0.28076756,0.399163544,-0.188750163,0,0.46823743,0.555381179,-0.240747288,0,0.423754364,0.68055594,-0.208737612,0,0.358606458,0.711630404,-0.172563225,0
G,0.107735395,0.834537864,1.80E-07,0,0.33657518,0.744092345,0.01863105,0,0.496403903,0.604641497,-0.013847425,0,0.627749801,0.530115604,-0.068460427,0,0.761244655,0.463592172,-0.124772966,0,0.442753166,0.192590088,-0.005415169,0,0.654123724,0.183067352,-0.073197596,0,0.7899158,0.169801146,-0.118024476,0,0.903401554,0.162888288,-0.148033962,0,0.377236992,0.189974248,-0.060673989,0,0.612239182,0.410440981,-0.15804553,0,0.540355682,0.602203071,-0.17274949,0,0.461251318,0.664939702,-0.164689153,0,0.321055949,0.273091316,-0.118962623,0,0.551446974,0.49523145,-0.211123005,0,0.469644964,0.661304116,-0.181112498,0,0.389853626,0.707835793,-0.1398779,0,0.274319172,0.401165068,-0.177529439,0,0.465767413,0.546370625,-0.233508587,0,0.429414481,0.672944427,-0.205605343,0,0.367573589,0.711140275,-0.170459658,0
G,0.105841219,0.824372888,1.12E-07,0,0.3379682,0.722629011,0.033435777,0,0.492317528,0.566669047,0.00745712,0,0.618614435,0.466113806,-0.042714339,0,0.740791082,0.365915954,-0.094987191,0,0.447062016,0.210385859,-0.00133426,0,0.649906874,0.182566524,-0.069766566,0,0.787306905,0.166552901,-0.113204397,0,0.896931767,0.159674734,-0.141699895,0,0.380347639,0.215246618,-0.064262405,0,0.612133205,0.41772753,-0.157285661,0,0.561195493,0.609393477,-0.165161848,0,0.490447491,0.681225955,-0.155206978,0,0.32152468,0.296362936,-0.129591942,0,0.553115606,0.498806238,-0.214509144,0,0.491814435,0.66570586,-0.175638422,0,0.421551824,0.719443083,-0.132552519,0,0.272534311,0.417081237,-0.194729015,0,0.457028747,0.564793408,-0.243875563,0,0.425241768,0.686901331,-0.211318627,0,0.369141519,0.720225155,-0.175959066,0
G,0.096423775,0.823689818,4.43E-08,0,0.320697367,0.738920927,0.016160017,0,0.485912412,0.592327595,-0.00987972,0,0.610246003,0.482319027,-0.054284379,0,0.724640667,0.37385726,-0.097784363,0,0.47353673,0.250908434,-0.013007471,0,0.661723197,0.209612325,-0.085407011,0,0.79037714,0.188165516,-0.127769202,0,0.895610452,0.171518326,-0.155767307,0,0.406714529,0.246561378,-0.067435808,0,0.644716561,0.461026162,-0.158051148,0,0.587102711,0.614957213,-0.16620259,0,0.518339097,0.630788445,-0.158090338,0,0.341753393,0.323959798,-0.126214802,0,0.558664322,0.577273667,-0.211272389,0,0.486726135,0.687292039,-0.185736254,0,0.421796471,0.660557508,-0.155529737,0,0.283237219,0.450151533,-0.186213985,0,0.449996114,0.662610114,-0.234356061,0,0.399806142,0.746128678,-0.213852838,0,0.337449253,0.712130904,-0.191448927,0
G,0.099093378,0.840652168,2.11E-07,0,0.319362462,0.754640579,0.01817969,0,0.483568966,0.604001582,-0.008848232,0,0.61433363,0.494638741,-0.054725856,0,0.729924321,0.389460057,-0.100175403,0,0.470429927,0.261005282,-0.01535535,0,0.658692479,0.212274909,-0.089406043,0,0.795255542,0.18291828,-0.133567214,0,0.90490222,0.159658998,-0.162192762,0,0.404245615,0.25475204,-0.069101267,0,0.636643887,0.458756298,-0.161738902,0,0.581569731,0.61871016,-0.170450419,0,0.514109254,0.641625285,-0.162045524,0,0.341583014,0.33239013,-0.126127496,0,0.559766173,0.574974537,-0.212485358,0,0.487903118,0.693955183,-0.182464048,0,0.420618147,0.677853107,-0.148390144,0,0.283738732,0.45894897,-0.183914363,0,0.451902866,0.671301305,-0.233370364,0,0.396897167,0.760891378,-0.209837496,0,0.331012666,0.731328368,-0.184474438,0
G,0.102724105,0.841548562,2.42E-07,0,0.3201527,0.759659708,0.01211009,0,0.483819872,0.609547436,-0.017059818,0,0.614850163,0.501474857,-0.063715413,0,0.731366038,0.397449255,-0.109678499,0,0.466849446,0.262941599,-0.021162556,0,0.655314744,0.217438132,-0.09639778,0,0.789008737,0.188144445,-0.140598863,0,0.897877216,0.164001316,-0.169281214,0,0.400140524,0.256158888,-0.072221421,0,0.635084569,0.459855974,-0.16620788,0,0.5834409,0.619367957,-0.175029948,0,0.519031525,0.644210339,-0.166483477,0,0.337212265,0.332704782,-0.126997545,0,0.557888508,0.577250719,-0.214332357,0,0.487987667,0.695507109,-0.184124529,0,0.42210564,0.680459082,-0.149641767,0,0.280113012,0.458780736,-0.183122799,0,0.44958815,0.671111584,-0.233181775,0,0.397404164,0.761149108,-0.210032165,0,0.333242416,0.732756615,-0.184854195,0
G,0.103013694,0.831553221,2.50E-07,0,0.323353946,0.750088632,0.013435762,0,0.486020446,0.603748083,-0.015357913,0,0.615611792,0.497558445,-0.061821479,0,0.731129885,0.396769851,-0.108005226,0,0.473840505,0.259146571,-0.018288173,0,0.662190914,0.216813356,-0.090813108,0,0.796211839,0.185715705,-0.134560972,0,0.904986024,0.159801155,-0.163595185,0,0.406261683,0.253019154,-0.068867125,0,0.634804785,0.4587529,-0.159017205,0,0.583449244,0.613739669,-0.16791144,0,0.519251704,0.635419011,-0.160783529,0,0.341382623,0.331117749,-0.122927062,0,0.557440341,0.572246373,-0.206565827,0,0.490846276,0.686909258,-0.177148029,0,0.426255107,0.670035779,-0.144433111,0,0.283056378,0.457908303,-0.17818214,0,0.448020905,0.665216804,-0.226020128,0,0.401018441,0.752643108,-0.203065008,0,0.340596974,0.72313863,-0.178496271,0
G,0.105517089,0.837641716,2.38E-07,0,0.324576318,0.749592602,0.014455092,0,0.485323459,0.601167798,-0.014792221,0,0.615806818,0.495188117,-0.062280815,0,0.735925734,0.395473838,-0.109252743,0,0.46973443,0.258947998,-0.017069058,0,0.656199932,0.215891838,-0.091813885,0,0.789861798,0.185375571,-0.136010528,0,0.89859283,0.162249774,-0.164664984,0,0.403303117,0.254759729,-0.069388613,0,0.633873701,0.46411413,-0.162762552,0,0.580967426,0.621335626,-0.17174086,0,0.517437696,0.644547105,-0.16345486,0,0.340069592,0.334104776,-0.125517756,0,0.556596637,0.581817508,-0.21205546,0,0.485555291,0.697493374,-0.18194069,0,0.420655757,0.681076884,-0.147589847,0,0.281477094,0.461872309,-0.182938188,0,0.448033571,0.671834767,-0.232691094,0,0.395347297,0.760201633,-0.209397241,0,0.332069367,0.731750906,-0.184024617,0
G,0.105811119,0.831949234,2.63E-07,0,0.321513116,0.748260379,0.012575479,0,0.483379036,0.60290128,-0.01694808,0,0.613558531,0.498295665,-0.06393633,0,0.731182098,0.400023431,-0.11046195,0,0.466713995,0.256852686,-0.019592138,0,0.652772963,0.217737496,-0.093144119,0,0.785645485,0.190053552,-0.136732474,0,0.893060565,0.167865038,-0.165221497,0,0.399924666,0.249633372,-0.070544772,0,0.631213784,0.458833635,-0.162563697,0,0.583053589,0.620398998,-0.171922013,0,0.519142747,0.646496236,-0.164110661,0,0.336874366,0.32646656,-0.124979183,0,0.55537802,0.574751437,-0.210013509,0,0.488924384,0.695435047,-0.179610252,0,0.423481047,0.681118488,-0.145295218,0,0.278836012,0.452193141,-0.180746853,0,0.445064873,0.665804505,-0.22939676,0,0.396708935,0.758578539,-0.205590084,0,0.334890872,0.732153058,-0.179797053,0
G,0.104585111,0.824800253,2.85E-07,0,0.326814115,0.752178729,0.008479763,0,0.489218682,0.617373109,-0.024512904,0,0.617760658,0.518306911,-0.074460886,0,0.741250336,0.426190227,-0.123903371,0,0.474315315,0.258080721,-0.021932213,0,0.663394809,0.220278978,-0.095473297,0,0.798235357,0.191549629,-0.139840543,0,0.905990958,0.167576164,-0.169639274,0,0.407004356,0.25166142,-0.071977504,0,0.636484087,0.456888139,-0.165585354,0,0.587640524,0.619668365,-0.176122993,0,0.524474263,0.648387969,-0.169112578,0,0.343530089,0.331174493,-0.125958756,0,0.559751391,0.575288713,-0.210304603,0,0.496083677,0.693246484,-0.180074334,0,0.43193531,0.679033339,-0.146742284,0,0.286840737,0.459766567,-0.181924716,0,0.451669991,0.670891404,-0.230313867,0,0.403547943,0.757225633,-0.207657322,0,0.341635346,0.725513875,-0.183310255,0
G,0.095668435,0.830340147,3.14E-07,0,0.322975039,0.749643207,0.016091455,0,0.486860991,0.612386227,-0.016869834,0,0.617786467,0.517075062,-0.068559282,0,0.7447142,0.430708289,-0.120122023,0,0.468155384,0.253177464,-0.022525778,0,0.662212014,0.215332001,-0.096409574,0,0.797398508,0.189604163,-0.140970156,0,0.907046676,0.168245882,-0.170760959,0,0.401347488,0.250180423,-0.077438064,0,0.636265695,0.44849202,-0.170743972,0,0.586327553,0.61281091,-0.180671543,0,0.522247016,0.644098759,-0.173557416,0,0.33890602,0.331874728,-0.135116607,0,0.561448097,0.568268239,-0.218323573,0,0.492283493,0.69538343,-0.184677556,0,0.423316032,0.689678907,-0.148960918,0,0.281736076,0.460656077,-0.194240585,0,0.449695349,0.669117987,-0.240519628,0,0.400035739,0.764787197,-0.214275584,0,0.337091237,0.743808508,-0.187424824,0
